[679, 512]
[ordered-list, [74.0, 49.0, 395.0, 18.0], Y1XTxkxQH8, 6495590]
[paragraph, [5604.0, 45623.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45641.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45659.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45677.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45695.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45713.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45731.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45749.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45767.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45785.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45803.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45821.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45839.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45857.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45875.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45893.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45911.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45929.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45947.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45965.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45983.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 46001.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 46019.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[ordered-list, [8717.0, 42310.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42328.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42346.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42364.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42382.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42400.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42418.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42436.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42454.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42472.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42490.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42508.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42526.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42544.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42562.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42580.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42598.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42616.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42634.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42652.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42670.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42688.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42706.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42724.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42742.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42760.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42778.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42796.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42814.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42832.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42850.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42868.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42886.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42904.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42922.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42940.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42958.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42976.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 42994.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43012.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43030.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43048.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43066.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43084.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43102.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43120.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43138.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43156.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43174.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43192.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43210.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43228.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43246.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43264.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43282.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43300.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43318.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43336.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43354.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43372.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43390.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43408.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43426.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[ordered-list, [8717.0, 43444.0, 45618.0, 18.0], shoonya_6sOFNGZDYMK88Z, 6495590]
[paragraph, [8273.0, 53301.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53319.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53337.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53355.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53373.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53391.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53409.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53427.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53445.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53463.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53481.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53499.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53517.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53535.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53553.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53571.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53589.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53607.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53625.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53643.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53661.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53679.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53697.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53715.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53733.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53751.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53769.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53787.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53805.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53823.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53841.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53859.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53877.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53895.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53913.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53931.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53949.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53967.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 53985.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54003.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54021.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54039.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54057.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54075.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54093.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54111.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54129.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54147.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54165.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54183.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54201.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54219.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54237.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54255.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54273.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54291.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54309.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54327.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54345.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54363.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54381.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54399.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54417.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54435.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54453.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54471.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54489.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54507.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54525.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54543.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54561.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54579.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54597.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54615.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54633.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54651.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54669.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54687.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54705.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54723.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54741.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54759.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54777.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54795.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54813.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54831.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54849.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54867.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54885.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54903.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54921.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54939.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54957.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54975.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 54993.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55011.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55029.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55047.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55065.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55083.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55101.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55119.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55137.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55155.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55173.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55191.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55209.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55227.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55245.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55263.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55281.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55299.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55317.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55335.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55353.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55371.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55389.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55407.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55425.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55443.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55461.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55479.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55497.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55515.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55533.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55551.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55569.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55587.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55605.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55623.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55641.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55659.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55677.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55695.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55713.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55731.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55749.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55767.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55785.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55803.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55821.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55839.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55857.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55875.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55893.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55911.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55929.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55947.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55965.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 55983.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56001.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56019.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56037.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56055.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56073.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56091.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56109.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56127.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56145.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56163.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56181.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56199.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56217.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56235.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56253.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56271.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56289.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56307.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56325.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56343.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
[paragraph, [8273.0, 56361.0, 16753.0, 18.0], shoonya_3s4VPVNWCENX94, 6495590]
